id,prescriber_last_name,prescriber_first_name,drug_name,drug_cost
1508203266,ARNOLD,CHARLES,GABAPENTIN,280.33
1508203266,ARNOLD,CHARLES,HYDROCHLOROTHIAZIDE,63.51
1508203266,ARNOLD,CHARLES,LANTUS SOLOSTAR,4491.83
1508203266,ARNOLD,CHARLES,LEVOTHYROXINE SODIUM,407.9
1508203266,ARNOLD,CHARLES,LISINOPRIL,89.39
1508203266,ARNOLD,CHARLES,METOPROLOL TARTRATE,124.11
1508203266,ARNOLD,CHARLES,NEXIUM,5558.49
1508203266,ARNOLD,CHARLES,OMEPRAZOLE,306.55
1508203266,ARNOLD,CHARLES,PANTOPRAZOLE SODIUM,163.87
1508203266,ARNOLD,CHARLES,PROAIR HFA,713.58
1508203266,ARNOLD,CHARLES,RANITIDINE HCL,117.04
1508203266,ARNOLD,CHARLES,SERTRALINE HCL,86.7
1508203266,ARNOLD,CHARLES,SIMVASTATIN,126.51
1508203266,ARNOLD,CHARLES,TRAZODONE HCL,97.58
1114918901,ARNOLD,CHRISTINA,GABAPENTIN,251.41
1114918901,ARNOLD,CHRISTINA,HYDROXYCHLOROQUINE SULFATE,4215.4
1114918901,ARNOLD,CHRISTINA,LEFLUNOMIDE,4346.45
1114918901,ARNOLD,CHRISTINA,MELOXICAM,73.32
1114918901,ARNOLD,CHRISTINA,METHOTREXATE,2085.15
1114918901,ARNOLD,CHRISTINA,PREDNISONE,242.88
1790867919,ARNOLD,CHRISTOPER,AMOXICILLIN,58.19
1790867919,ARNOLD,CHRISTOPER,CLINDAMYCIN HCL,72.6
1790867919,ARNOLD,CHRISTOPER,HYDROCODONE-ACETAMINOPHEN,54.81
1083902225,ARNOLD,CHRISTOPHER,AZITHROMYCIN,79.48
1083902225,ARNOLD,CHRISTOPHER,HYDROCODONE-ACETAMINOPHEN,156.81
1083902225,ARNOLD,CHRISTOPHER,IBUPROFEN,60.7
1083902225,ARNOLD,CHRISTOPHER,NITROFURANTOIN MONO-MACRO,287.24
1083902225,ARNOLD,CHRISTOPHER,PREDNISONE,43.62
1255338950,ARNOLD,CHRISTOPHER,ACETAMINOPHEN-CODEINE,385.22
1255338950,ARNOLD,CHRISTOPHER,ADVAIR DISKUS,11147.95
1255338950,ARNOLD,CHRISTOPHER,ALENDRONATE SODIUM,443.43
1255338950,ARNOLD,CHRISTOPHER,ALLOPURINOL,552.67
1255338950,ARNOLD,CHRISTOPHER,AMLODIPINE BESYLATE,1146.27
1255338950,ARNOLD,CHRISTOPHER,AMOXICILLIN-CLAVULANATE POTASS,107.98
1255338950,ARNOLD,CHRISTOPHER,ATENOLOL,526.2
1255338950,ARNOLD,CHRISTOPHER,ATORVASTATIN CALCIUM,4637.5
1255338950,ARNOLD,CHRISTOPHER,BD ULTRA-FINE PEN NEEDLE,1407.02
1255338950,ARNOLD,CHRISTOPHER,BENAZEPRIL HCL,212.23
1255338950,ARNOLD,CHRISTOPHER,BISOPROLOL FUMARATE,513.97
1255338950,ARNOLD,CHRISTOPHER,CALCIPOTRIENE,5110.51
1255338950,ARNOLD,CHRISTOPHER,CARTIA XT,870.24
1255338950,ARNOLD,CHRISTOPHER,CARVEDILOL,299.98
1255338950,ARNOLD,CHRISTOPHER,CIPROFLOXACIN HCL,89.15
1255338950,ARNOLD,CHRISTOPHER,CITALOPRAM HBR,153.41
1255338950,ARNOLD,CHRISTOPHER,CLONIDINE,1650.27
1255338950,ARNOLD,CHRISTOPHER,CLONIDINE HCL,145.41
1255338950,ARNOLD,CHRISTOPHER,CLOPIDOGREL,481.22
1255338950,ARNOLD,CHRISTOPHER,COLCHICINE,2522.49
1255338950,ARNOLD,CHRISTOPHER,CRESTOR,14410.88
1255338950,ARNOLD,CHRISTOPHER,DONEPEZIL HCL,95.1
1255338950,ARNOLD,CHRISTOPHER,ENALAPRIL MALEATE,1625.07
1255338950,ARNOLD,CHRISTOPHER,FENOFIBRATE,720.28
1255338950,ARNOLD,CHRISTOPHER,FINASTERIDE,459.59
1255338950,ARNOLD,CHRISTOPHER,FLUOXETINE HCL,190.76
1255338950,ARNOLD,CHRISTOPHER,FLUTICASONE PROPIONATE,372.26
1255338950,ARNOLD,CHRISTOPHER,FUROSEMIDE,525.18
1255338950,ARNOLD,CHRISTOPHER,GABAPENTIN,1142.86
1255338950,ARNOLD,CHRISTOPHER,GLIPIZIDE,512.88
1255338950,ARNOLD,CHRISTOPHER,HUMULIN R,7418.39
1255338950,ARNOLD,CHRISTOPHER,HYDROCHLOROTHIAZIDE,342.35
1255338950,ARNOLD,CHRISTOPHER,HYDROCODONE-ACETAMINOPHEN,741.35
1255338950,ARNOLD,CHRISTOPHER,INSULIN SYRINGE,412.14
1255338950,ARNOLD,CHRISTOPHER,JANTOVEN,164.0
1255338950,ARNOLD,CHRISTOPHER,JANUVIA,11800.52
1255338950,ARNOLD,CHRISTOPHER,LANTUS,19963.65
1255338950,ARNOLD,CHRISTOPHER,LANTUS SOLOSTAR,32855.08
1255338950,ARNOLD,CHRISTOPHER,LEVOTHYROXINE SODIUM,6248.84
1255338950,ARNOLD,CHRISTOPHER,LISINOPRIL,1844.91
1255338950,ARNOLD,CHRISTOPHER,LISINOPRIL-HYDROCHLOROTHIAZIDE,343.97
1255338950,ARNOLD,CHRISTOPHER,LOSARTAN POTASSIUM,994.53
1255338950,ARNOLD,CHRISTOPHER,LOSARTAN-HYDROCHLOROTHIAZIDE,266.57
1255338950,ARNOLD,CHRISTOPHER,LOVASTATIN,1724.03
1255338950,ARNOLD,CHRISTOPHER,MECLIZINE HCL,150.18
1255338950,ARNOLD,CHRISTOPHER,MELOXICAM,149.31
1255338950,ARNOLD,CHRISTOPHER,METFORMIN HCL,970.11
1255338950,ARNOLD,CHRISTOPHER,METOPROLOL SUCCINATE,3165.52
1255338950,ARNOLD,CHRISTOPHER,METOPROLOL TARTRATE,523.16
1255338950,ARNOLD,CHRISTOPHER,MIRTAZAPINE,186.41
1255338950,ARNOLD,CHRISTOPHER,MONTELUKAST SODIUM,336.38
1255338950,ARNOLD,CHRISTOPHER,NIFEDIPINE ER,1154.03
1255338950,ARNOLD,CHRISTOPHER,NORTRIPTYLINE HCL,134.76
1255338950,ARNOLD,CHRISTOPHER,NOVOLOG FLEXPEN,27365.71
1255338950,ARNOLD,CHRISTOPHER,OLANZAPINE,282.28
1255338950,ARNOLD,CHRISTOPHER,OMEPRAZOLE,2910.77
1255338950,ARNOLD,CHRISTOPHER,OXYBUTYNIN CHLORIDE ER,434.22
1255338950,ARNOLD,CHRISTOPHER,PANTOPRAZOLE SODIUM,381.01
1255338950,ARNOLD,CHRISTOPHER,PAROXETINE HCL,228.32
1255338950,ARNOLD,CHRISTOPHER,POTASSIUM CHLORIDE,1447.27
1255338950,ARNOLD,CHRISTOPHER,PRAMIPEXOLE DIHYDROCHLORIDE,310.02
1255338950,ARNOLD,CHRISTOPHER,PRAVASTATIN SODIUM,1403.8
1255338950,ARNOLD,CHRISTOPHER,PROAIR HFA,1138.59
1255338950,ARNOLD,CHRISTOPHER,RALOXIFENE HCL,2510.91
1255338950,ARNOLD,CHRISTOPHER,RAMIPRIL,1184.13
1255338950,ARNOLD,CHRISTOPHER,RANITIDINE HCL,358.07
1255338950,ARNOLD,CHRISTOPHER,SERTRALINE HCL,125.44
1255338950,ARNOLD,CHRISTOPHER,SIMVASTATIN,1711.36
1255338950,ARNOLD,CHRISTOPHER,SPIRONOLACTONE,384.03
1255338950,ARNOLD,CHRISTOPHER,SULFAMETHOXAZOLE-TRIMETHOPRIM,42.49
1255338950,ARNOLD,CHRISTOPHER,SYNTHROID,1186.13
1255338950,ARNOLD,CHRISTOPHER,TAMSULOSIN HCL,2405.61
1255338950,ARNOLD,CHRISTOPHER,TERAZOSIN HCL,305.34
1255338950,ARNOLD,CHRISTOPHER,TIZANIDINE HCL,279.33
1255338950,ARNOLD,CHRISTOPHER,TRAMADOL HCL,315.07
1255338950,ARNOLD,CHRISTOPHER,TRAZODONE HCL,208.88
1255338950,ARNOLD,CHRISTOPHER,TRIAMCINOLONE ACETONIDE,91.4
1255338950,ARNOLD,CHRISTOPHER,VERAPAMIL ER,208.25
1255338950,ARNOLD,CHRISTOPHER,WARFARIN SODIUM,892.29
1326215443,ARNOLD,CHRISTOPHER,AMLODIPINE BESYLATE,42.72
1326215443,ARNOLD,CHRISTOPHER,ATRIPLA,35193.38
1326215443,ARNOLD,CHRISTOPHER,CIPROFLOXACIN HCL,715.83
1326215443,ARNOLD,CHRISTOPHER,CITALOPRAM HBR,29.15
1326215443,ARNOLD,CHRISTOPHER,DOXYCYCLINE MONOHYDRATE,674.04
1326215443,ARNOLD,CHRISTOPHER,LISINOPRIL,84.5
1326215443,ARNOLD,CHRISTOPHER,STRIBILD,28201.68
1356499156,ARNOLD,CHRISTOPHER,ACYCLOVIR,396.92
1356499156,ARNOLD,CHRISTOPHER,ADVAIR DISKUS,25768.34
1356499156,ARNOLD,CHRISTOPHER,ALENDRONATE SODIUM,468.66
1356499156,ARNOLD,CHRISTOPHER,ALFUZOSIN HCL ER,259.64
1356499156,ARNOLD,CHRISTOPHER,ALLOPURINOL,2161.28
1356499156,ARNOLD,CHRISTOPHER,ALPRAZOLAM,1118.87
1356499156,ARNOLD,CHRISTOPHER,AMIODARONE HCL,309.29
1356499156,ARNOLD,CHRISTOPHER,AMITRIPTYLINE HCL,1024.87
1356499156,ARNOLD,CHRISTOPHER,AMLODIPINE BESYLATE,4645.41
1356499156,ARNOLD,CHRISTOPHER,AMOXICILLIN,107.43
1356499156,ARNOLD,CHRISTOPHER,AMOXICILLIN-CLAVULANATE POTASS,803.53
1356499156,ARNOLD,CHRISTOPHER,ATENOLOL,1487.9
1356499156,ARNOLD,CHRISTOPHER,ATORVASTATIN CALCIUM,5587.99
1356499156,ARNOLD,CHRISTOPHER,ATROVENT HFA,4443.71
1356499156,ARNOLD,CHRISTOPHER,AZITHROMYCIN,1067.02
1356499156,ARNOLD,CHRISTOPHER,BACLOFEN,567.03
1356499156,ARNOLD,CHRISTOPHER,BENAZEPRIL HCL,490.49
1356499156,ARNOLD,CHRISTOPHER,BENICAR,3625.94
1356499156,ARNOLD,CHRISTOPHER,CARBAMAZEPINE,1562.72
1356499156,ARNOLD,CHRISTOPHER,CARVEDILOL,1362.29
1356499156,ARNOLD,CHRISTOPHER,CEFDINIR,1803.67
1356499156,ARNOLD,CHRISTOPHER,CEFUROXIME,1609.67
1356499156,ARNOLD,CHRISTOPHER,CELECOXIB,4859.73
1356499156,ARNOLD,CHRISTOPHER,CHOLESTYRAMINE,1074.71
1356499156,ARNOLD,CHRISTOPHER,CICLOPIROX,1853.89
1356499156,ARNOLD,CHRISTOPHER,CIPROFLOXACIN HCL,729.86
1356499156,ARNOLD,CHRISTOPHER,CITALOPRAM HBR,342.43
1356499156,ARNOLD,CHRISTOPHER,CLONAZEPAM,53.88
1356499156,ARNOLD,CHRISTOPHER,CLONIDINE HCL,332.71
1356499156,ARNOLD,CHRISTOPHER,CLOPIDOGREL,1747.35
1356499156,ARNOLD,CHRISTOPHER,CRESTOR,5285.74
1356499156,ARNOLD,CHRISTOPHER,DIAZEPAM,328.14
1356499156,ARNOLD,CHRISTOPHER,DIGOXIN,1811.02
1356499156,ARNOLD,CHRISTOPHER,DILTIAZEM 24HR ER,389.52
1356499156,ARNOLD,CHRISTOPHER,DIOVAN HCT,2065.62
1356499156,ARNOLD,CHRISTOPHER,DONEPEZIL HCL,238.37
1356499156,ARNOLD,CHRISTOPHER,DOXAZOSIN MESYLATE,1946.3
1356499156,ARNOLD,CHRISTOPHER,DOXYCYCLINE HYCLATE,1280.8
1356499156,ARNOLD,CHRISTOPHER,ENALAPRIL MALEATE,256.32
1356499156,ARNOLD,CHRISTOPHER,EPLERENONE,514.93
1356499156,ARNOLD,CHRISTOPHER,ESCITALOPRAM OXALATE,1343.52
1356499156,ARNOLD,CHRISTOPHER,FAMOTIDINE,906.75
1356499156,ARNOLD,CHRISTOPHER,FELODIPINE ER,976.73
1356499156,ARNOLD,CHRISTOPHER,FENOFIBRATE,2666.57
1356499156,ARNOLD,CHRISTOPHER,FINASTERIDE,992.88
1356499156,ARNOLD,CHRISTOPHER,FLUOCINONIDE,3251.46
1356499156,ARNOLD,CHRISTOPHER,FLUOXETINE HCL,416.4
1356499156,ARNOLD,CHRISTOPHER,FLUTICASONE PROPIONATE,1243.54
1356499156,ARNOLD,CHRISTOPHER,FUROSEMIDE,892.99
1356499156,ARNOLD,CHRISTOPHER,GABAPENTIN,5347.87
1356499156,ARNOLD,CHRISTOPHER,GLIMEPIRIDE,259.19
1356499156,ARNOLD,CHRISTOPHER,GLIPIZIDE,195.26
1356499156,ARNOLD,CHRISTOPHER,GLIPIZIDE ER,504.87
1356499156,ARNOLD,CHRISTOPHER,GLIPIZIDE XL,813.84
1356499156,ARNOLD,CHRISTOPHER,HUMULIN R,2244.56
1356499156,ARNOLD,CHRISTOPHER,HYDRALAZINE HCL,655.27
1356499156,ARNOLD,CHRISTOPHER,HYDROCHLOROTHIAZIDE,983.7
1356499156,ARNOLD,CHRISTOPHER,HYDROCODONE-ACETAMINOPHEN,8818.18
1356499156,ARNOLD,CHRISTOPHER,IBUPROFEN,96.92
1356499156,ARNOLD,CHRISTOPHER,INSULIN SYRINGE,826.95
1356499156,ARNOLD,CHRISTOPHER,ISOSORBIDE MONONITRATE ER,698.67
1356499156,ARNOLD,CHRISTOPHER,JANUVIA,38350.46
1356499156,ARNOLD,CHRISTOPHER,LANSOPRAZOLE,1138.91
1356499156,ARNOLD,CHRISTOPHER,LANTUS,20758.7
1356499156,ARNOLD,CHRISTOPHER,LEVETIRACETAM,187.34
1356499156,ARNOLD,CHRISTOPHER,LEVOFLOXACIN,207.62
1356499156,ARNOLD,CHRISTOPHER,LEVOTHYROXINE SODIUM,13047.64
1356499156,ARNOLD,CHRISTOPHER,LISINOPRIL,2194.17
1356499156,ARNOLD,CHRISTOPHER,LISINOPRIL-HYDROCHLOROTHIAZIDE,209.17
1356499156,ARNOLD,CHRISTOPHER,LORAZEPAM,556.87
1356499156,ARNOLD,CHRISTOPHER,LOSARTAN POTASSIUM,3322.77
1356499156,ARNOLD,CHRISTOPHER,LOSARTAN-HYDROCHLOROTHIAZIDE,1845.9
1356499156,ARNOLD,CHRISTOPHER,LOVASTATIN,1382.83
1356499156,ARNOLD,CHRISTOPHER,LYRICA,5812.17
1356499156,ARNOLD,CHRISTOPHER,MELOXICAM,412.74
1356499156,ARNOLD,CHRISTOPHER,MEMANTINE HCL,877.17
1356499156,ARNOLD,CHRISTOPHER,METFORMIN HCL,1737.35
1356499156,ARNOLD,CHRISTOPHER,METOPROLOL SUCCINATE,3363.81
1356499156,ARNOLD,CHRISTOPHER,METOPROLOL TARTRATE,785.39
1356499156,ARNOLD,CHRISTOPHER,METRONIDAZOLE,212.98
1356499156,ARNOLD,CHRISTOPHER,MONTELUKAST SODIUM,1389.94
1356499156,ARNOLD,CHRISTOPHER,NAMENDA,4697.18
1356499156,ARNOLD,CHRISTOPHER,NEXIUM,6152.46
1356499156,ARNOLD,CHRISTOPHER,NIFEDIPINE ER,3601.98
1356499156,ARNOLD,CHRISTOPHER,NITROFURANTOIN MONO-MACRO,411.41
1356499156,ARNOLD,CHRISTOPHER,NITROGLYCERIN PATCH,550.44
1356499156,ARNOLD,CHRISTOPHER,OLANZAPINE,2965.61
1356499156,ARNOLD,CHRISTOPHER,OMEGA-3 ACID ETHYL ESTERS,7868.17
1356499156,ARNOLD,CHRISTOPHER,OMEPRAZOLE,5709.33
1356499156,ARNOLD,CHRISTOPHER,OXYBUTYNIN CHLORIDE,755.74
1356499156,ARNOLD,CHRISTOPHER,OXYCODONE-ACETAMINOPHEN,2778.64
1356499156,ARNOLD,CHRISTOPHER,PANTOPRAZOLE SODIUM,2146.53
1356499156,ARNOLD,CHRISTOPHER,PAROXETINE HCL,414.91
1356499156,ARNOLD,CHRISTOPHER,PIOGLITAZONE HCL,944.98
1356499156,ARNOLD,CHRISTOPHER,POTASSIUM CHLORIDE,2369.41
1356499156,ARNOLD,CHRISTOPHER,PRAVASTATIN SODIUM,2890.72
1356499156,ARNOLD,CHRISTOPHER,PRAZOSIN HCL,480.42
1356499156,ARNOLD,CHRISTOPHER,PREDNISONE,348.35
1356499156,ARNOLD,CHRISTOPHER,PROAIR HFA,4632.84
1356499156,ARNOLD,CHRISTOPHER,QUINAPRIL HCL,341.14
1356499156,ARNOLD,CHRISTOPHER,RANITIDINE HCL,417.37
1356499156,ARNOLD,CHRISTOPHER,RIVASTIGMINE,1499.93
1356499156,ARNOLD,CHRISTOPHER,SERTRALINE HCL,1269.19
1356499156,ARNOLD,CHRISTOPHER,SIMVASTATIN,3007.53
1356499156,ARNOLD,CHRISTOPHER,SPIRIVA,25844.29
1356499156,ARNOLD,CHRISTOPHER,SPIRONOLACTONE,272.48
1356499156,ARNOLD,CHRISTOPHER,SYMBICORT,19875.93
1356499156,ARNOLD,CHRISTOPHER,SYNTHROID,1280.69
1356499156,ARNOLD,CHRISTOPHER,TAMSULOSIN HCL,4258.65
1356499156,ARNOLD,CHRISTOPHER,TEMAZEPAM,364.84
1356499156,ARNOLD,CHRISTOPHER,TERAZOSIN HCL,433.12
1356499156,ARNOLD,CHRISTOPHER,TOLTERODINE TARTRATE ER,2546.31
1356499156,ARNOLD,CHRISTOPHER,TRAMADOL HCL,451.89
1356499156,ARNOLD,CHRISTOPHER,TRAZODONE HCL,282.3
1356499156,ARNOLD,CHRISTOPHER,TRIAMCINOLONE ACETONIDE,141.74
1356499156,ARNOLD,CHRISTOPHER,TRIAMTERENE-HYDROCHLOROTHIAZID,1162.62
1356499156,ARNOLD,CHRISTOPHER,ULTICARE,278.63
1356499156,ARNOLD,CHRISTOPHER,VALSARTAN,4775.97
1356499156,ARNOLD,CHRISTOPHER,VALSARTAN-HYDROCHLOROTHIAZIDE,1548.25
1356499156,ARNOLD,CHRISTOPHER,VENLAFAXINE HCL ER,229.11
1356499156,ARNOLD,CHRISTOPHER,VENTOLIN HFA,2360.36
1356499156,ARNOLD,CHRISTOPHER,VERAPAMIL ER,1499.61
1356499156,ARNOLD,CHRISTOPHER,VOLTAREN,1071.19
1356499156,ARNOLD,CHRISTOPHER,VYTORIN,4034.25
1356499156,ARNOLD,CHRISTOPHER,WARFARIN SODIUM,858.8
1356499156,ARNOLD,CHRISTOPHER,ZOLPIDEM TARTRATE,1601.8
1871547745,ARNOLD,CHRISTOPHER,AMOXICILLIN-CLAVULANATE POTASS,872.56
1871547745,ARNOLD,CHRISTOPHER,CEPHALEXIN,226.65
1871547745,ARNOLD,CHRISTOPHER,DIAZEPAM,35.15
1871547745,ARNOLD,CHRISTOPHER,FONDAPARINUX SODIUM,14075.79
1871547745,ARNOLD,CHRISTOPHER,HYDROCODONE-ACETAMINOPHEN,2368.92
1871547745,ARNOLD,CHRISTOPHER,MELOXICAM,753.64
1871547745,ARNOLD,CHRISTOPHER,METOCLOPRAMIDE HCL,339.07
1871547745,ARNOLD,CHRISTOPHER,OXYCODONE-ACETAMINOPHEN,2376.47
1871547745,ARNOLD,CHRISTOPHER,TRAMADOL HCL,313.87
1871547745,ARNOLD,CHRISTOPHER,VOLTAREN,3650.27
1629062260,ARNOLD,COLEMAN,HYDROCODONE-ACETAMINOPHEN,247.18
1295767580,ARNOLD,COLENE,ACYCLOVIR,178.43
1295767580,ARNOLD,COLENE,CRYSELLE,161.92
1295767580,ARNOLD,COLENE,ESTRADIOL,1050.15
1295767580,ARNOLD,COLENE,PREMPRO,1966.48
1316949779,ARNOLD,COLIN,ACETAMINOPHEN-CODEINE,697.34
1316949779,ARNOLD,COLIN,ACYCLOVIR,130.32
1316949779,ARNOLD,COLIN,ALPHAGAN P,21934.07
1316949779,ARNOLD,COLIN,AZASITE,3110.84
1316949779,ARNOLD,COLIN,AZOPT,8217.67
1316949779,ARNOLD,COLIN,BACITRACIN,2255.23
1316949779,ARNOLD,COLIN,BETIMOL,2421.93
1316949779,ARNOLD,COLIN,BRIMONIDINE TARTRATE,7440.52
1316949779,ARNOLD,COLIN,COMBIGAN,31502.03
1316949779,ARNOLD,COLIN,DORZOLAMIDE HCL,2608.4
1316949779,ARNOLD,COLIN,DORZOLAMIDE-TIMOLOL,8626.11
1316949779,ARNOLD,COLIN,DOXYCYCLINE HYCLATE,13174.42
1316949779,ARNOLD,COLIN,DOXYCYCLINE MONOHYDRATE,480.28
1316949779,ARNOLD,COLIN,DUREZOL,22499.99
1316949779,ARNOLD,COLIN,FLUOROMETHOLONE,3360.39
1316949779,ARNOLD,COLIN,ILEVRO,46288.11
1316949779,ARNOLD,COLIN,KETOROLAC TROMETHAMINE,8584.25
1316949779,ARNOLD,COLIN,LATANOPROST,27640.38
1316949779,ARNOLD,COLIN,LEVOBUNOLOL HCL,226.08
1316949779,ARNOLD,COLIN,LOTEMAX,3479.73
1316949779,ARNOLD,COLIN,LUMIGAN,115801.83
1316949779,ARNOLD,COLIN,NEOMYCIN-POLYMYXIN-DEXAMETH,925.27
1316949779,ARNOLD,COLIN,OFLOXACIN,3776.8
1316949779,ARNOLD,COLIN,PATADAY,8422.24
1316949779,ARNOLD,COLIN,PATANOL,22677.54
1316949779,ARNOLD,COLIN,PILOCARPINE HCL,4517.89
1316949779,ARNOLD,COLIN,PREDNISOLONE ACETATE,34595.28
1316949779,ARNOLD,COLIN,RESTASIS,213982.04
1316949779,ARNOLD,COLIN,SIMBRINZA,3093.54
1316949779,ARNOLD,COLIN,TIMOLOL MALEATE,2975.29
1316949779,ARNOLD,COLIN,TRAVATAN Z,67316.65
1316949779,ARNOLD,COLIN,TRIAMCINOLONE ACETONIDE,85.63
1316949779,ARNOLD,COLIN,VIGAMOX,30766.07
1851317796,ARNOLD,COLLEEN,ADVAIR DISKUS,5442.91
1851317796,ARNOLD,COLLEEN,ALLOPURINOL,178.94
1851317796,ARNOLD,COLLEEN,ALPRAZOLAM,327.89
1851317796,ARNOLD,COLLEEN,AMITRIPTYLINE HCL,342.36
1851317796,ARNOLD,COLLEEN,AMLODIPINE BESYLATE,1049.25
1851317796,ARNOLD,COLLEEN,AMLODIPINE BESYLATE-BENAZEPRIL,261.95
1851317796,ARNOLD,COLLEEN,ATENOLOL,401.1
1851317796,ARNOLD,COLLEEN,ATORVASTATIN CALCIUM,1934.37
1851317796,ARNOLD,COLLEEN,AZITHROMYCIN,177.84
1851317796,ARNOLD,COLLEEN,BISOPROLOL-HYDROCHLOROTHIAZIDE,59.59
1851317796,ARNOLD,COLLEEN,BUPROPION HCL SR,664.49
1851317796,ARNOLD,COLLEEN,BUPROPION XL,844.84
1851317796,ARNOLD,COLLEEN,CARVEDILOL,187.89
1851317796,ARNOLD,COLLEEN,CIPROFLOXACIN HCL,152.44
1851317796,ARNOLD,COLLEEN,CITALOPRAM HBR,531.67
1851317796,ARNOLD,COLLEEN,CLONAZEPAM,443.9
1851317796,ARNOLD,COLLEEN,CLONIDINE HCL,154.69
1851317796,ARNOLD,COLLEEN,CLOPIDOGREL,314.16
1851317796,ARNOLD,COLLEEN,CRESTOR,3532.85
1851317796,ARNOLD,COLLEEN,CYCLOBENZAPRINE HCL,74.4
1851317796,ARNOLD,COLLEEN,DEXTROAMPHETAMINE-AMPHETAMINE,1317.14
1851317796,ARNOLD,COLLEEN,DICLOFENAC SODIUM,92.15
1851317796,ARNOLD,COLLEEN,DOXAZOSIN MESYLATE,487.91
1851317796,ARNOLD,COLLEEN,DOXYCYCLINE HYCLATE,596.44
1851317796,ARNOLD,COLLEEN,DULOXETINE HCL,2406.48
1851317796,ARNOLD,COLLEEN,ENALAPRIL MALEATE,350.89
1851317796,ARNOLD,COLLEEN,EPLERENONE,843.7
1851317796,ARNOLD,COLLEEN,FAMOTIDINE,265.68
1851317796,ARNOLD,COLLEEN,FENOFIBRATE,618.59
1851317796,ARNOLD,COLLEEN,FENTANYL,2082.9
1851317796,ARNOLD,COLLEEN,FLUOXETINE HCL,122.23
1851317796,ARNOLD,COLLEEN,FLUTICASONE PROPIONATE,1066.02
1851317796,ARNOLD,COLLEEN,FUROSEMIDE,307.97
1851317796,ARNOLD,COLLEEN,GABAPENTIN,2348.18
1851317796,ARNOLD,COLLEEN,GLIMEPIRIDE,885.78
1851317796,ARNOLD,COLLEEN,HYDROCHLOROTHIAZIDE,510.63
1851317796,ARNOLD,COLLEEN,HYDROCODONE-ACETAMINOPHEN,1776.35
1851317796,ARNOLD,COLLEEN,KLOR-CON M20,290.78
1851317796,ARNOLD,COLLEEN,LEVOFLOXACIN,113.55
1851317796,ARNOLD,COLLEEN,LEVOTHYROXINE SODIUM,3948.48
1851317796,ARNOLD,COLLEEN,LISINOPRIL,1272.98
1851317796,ARNOLD,COLLEEN,LISINOPRIL-HYDROCHLOROTHIAZIDE,358.23
1851317796,ARNOLD,COLLEEN,LORAZEPAM,276.12
1851317796,ARNOLD,COLLEEN,LOSARTAN POTASSIUM,714.35
1851317796,ARNOLD,COLLEEN,LOSARTAN-HYDROCHLOROTHIAZIDE,490.05
1851317796,ARNOLD,COLLEEN,LOVASTATIN,430.23
1851317796,ARNOLD,COLLEEN,MELOXICAM,201.64
1851317796,ARNOLD,COLLEEN,MENEST,895.65
1851317796,ARNOLD,COLLEEN,METFORMIN HCL,786.13
1851317796,ARNOLD,COLLEEN,METFORMIN HCL ER,1001.89
1851317796,ARNOLD,COLLEEN,METOPROLOL SUCCINATE,2004.9
1851317796,ARNOLD,COLLEEN,METOPROLOL TARTRATE,339.51
1851317796,ARNOLD,COLLEEN,MONTELUKAST SODIUM,1586.29
1851317796,ARNOLD,COLLEEN,NABUMETONE,347.6
1851317796,ARNOLD,COLLEEN,NAPROXEN,83.73
1851317796,ARNOLD,COLLEEN,NASONEX,2833.25
1851317796,ARNOLD,COLLEEN,NEXIUM,16108.42
1851317796,ARNOLD,COLLEEN,NOVOLOG MIX 70-30 FLEXPEN,14342.78
1851317796,ARNOLD,COLLEEN,OMEGA-3 ACID ETHYL ESTERS,2076.64
1851317796,ARNOLD,COLLEEN,OMEPRAZOLE,1409.99
1851317796,ARNOLD,COLLEEN,OXYBUTYNIN CHLORIDE,197.25
1851317796,ARNOLD,COLLEEN,OXYCODONE HCL,359.38
1851317796,ARNOLD,COLLEEN,OXYCODONE-ACETAMINOPHEN,1849.51
1851317796,ARNOLD,COLLEEN,PANTOPRAZOLE SODIUM,228.84
1851317796,ARNOLD,COLLEEN,PAROXETINE HCL,166.32
1851317796,ARNOLD,COLLEEN,PIOGLITAZONE HCL,1364.24
1851317796,ARNOLD,COLLEEN,POTASSIUM CHLORIDE,1561.83
1851317796,ARNOLD,COLLEEN,PRAVASTATIN SODIUM,2501.44
1851317796,ARNOLD,COLLEEN,PREDNISONE,368.89
1851317796,ARNOLD,COLLEEN,PROAIR HFA,4610.4
1851317796,ARNOLD,COLLEEN,PROMETHAZINE HCL,134.95
1851317796,ARNOLD,COLLEEN,QUINAPRIL HCL,415.99
1851317796,ARNOLD,COLLEEN,QVAR,5549.68
1851317796,ARNOLD,COLLEEN,RANITIDINE HCL,573.59
1851317796,ARNOLD,COLLEEN,RELPAX,4465.32
1851317796,ARNOLD,COLLEEN,ROPINIROLE HCL,175.1
1851317796,ARNOLD,COLLEEN,SERTRALINE HCL,329.17
1851317796,ARNOLD,COLLEEN,SIMVASTATIN,729.28
1851317796,ARNOLD,COLLEEN,SPIRIVA,18468.08
1851317796,ARNOLD,COLLEEN,SULFAMETHOXAZOLE-TRIMETHOPRIM,118.94
1851317796,ARNOLD,COLLEEN,SUMATRIPTAN SUCCINATE,279.13
1851317796,ARNOLD,COLLEEN,SYMBICORT,4370.89
1851317796,ARNOLD,COLLEEN,TAMSULOSIN HCL,634.38
